INDEX,ADC_DATA
591,-0.189453
592,-0.388672
593,-0.557617
594,-0.692383
595,-0.787109
596,-0.833008
597,-0.827148
598,-0.770508
599,-0.665039
600,-0.519531
601,-0.337891
602,-0.134766
603,0.0751953
604,0.290039
605,0.472656
606,0.625977
607,0.744141
608,0.81543
609,0.834961
610,0.799805
611,0.714844
612,0.584961
613,0.418945
614,0.225586
615,0.0195312
616,-0.191406
617,-0.389648
618,-0.558594
619,-0.692383
620,-0.787109
621,-0.833984
622,-0.829102
623,-0.771484
624,-0.665039
625,-0.518555
626,-0.339844
627,-0.139648
628,0.0712891
629,0.287109
630,0.473633
631,0.628906
632,0.744141
633,0.813477
634,0.833008
635,0.800781
636,0.71582
637,0.586914
638,0.417969
639,0.22168
640,0.0166016
641,-0.191406
642,-0.389648
643,-0.556641
644,-0.693359
645,-0.788086
646,-0.833008
647,-0.828125
648,-0.772461
649,-0.666016
650,-0.518555
651,-0.335938
652,-0.133789
653,0.0742188
654,0.287109
655,0.472656
656,0.628906
657,0.745117
658,0.81543
659,0.833008
660,0.798828
661,0.716797
662,0.586914
663,0.418945
664,0.223633
665,0.0185547
666,-0.19043
667,-0.390625
668,-0.558594
669,-0.693359
670,-0.788086
671,-0.833984
672,-0.829102
673,-0.770508
674,-0.665039
675,-0.517578
676,-0.336914
677,-0.136719
678,0.0712891
679,0.288086
680,0.475586
681,0.630859
682,0.745117
683,0.813477
684,0.831055
685,0.798828
686,0.716797
687,0.585938
688,0.417969
689,0.222656
690,0.0166016
691,-0.192383
692,-0.391602
693,-0.55957
694,-0.695312
695,-0.789062
696,-0.834961
697,-0.827148
698,-0.770508
699,-0.664062
700,-0.518555
701,-0.336914
702,-0.135742
703,0.0742188
704,0.288086
705,0.473633
706,0.62793
707,0.744141
708,0.814453
709,0.833008
710,0.798828
711,0.71582
712,0.584961
713,0.418945
714,0.224609
715,0.0185547
716,-0.193359
717,-0.391602
718,-0.558594
719,-0.693359
720,-0.788086
721,-0.834961
722,-0.829102
723,-0.769531
724,-0.664062
725,-0.515625
726,-0.336914
727,-0.135742
728,0.0722656
729,0.289062
730,0.474609
731,0.629883
732,0.745117
733,0.814453
734,0.833984
735,0.800781
736,0.71582
737,0.584961
738,0.416992
739,0.223633
740,0.0175781
741,-0.189453
742,-0.388672
743,-0.558594
744,-0.695312
745,-0.789062
746,-0.833008
747,-0.827148
748,-0.772461
749,-0.668945
750,-0.521484
751,-0.337891
752,-0.132812
753,0.0751953
754,0.288086
755,0.472656
756,0.62793
757,0.745117
758,0.81543
759,0.833008
760,0.798828
761,0.716797
762,0.585938
763,0.417969
764,0.223633
765,0.0175781
766,-0.192383
767,-0.391602
768,-0.560547
769,-0.693359
770,-0.787109
771,-0.833008
772,-0.829102
773,-0.772461
774,-0.666016
775,-0.516602
776,-0.336914
777,-0.135742
778,0.0722656
779,0.290039
780,0.476562
781,0.629883
782,0.744141
783,0.813477
784,0.833984
785,0.801758
786,0.717773
787,0.585938
788,0.416992
789,0.222656
790,0.0175781
791,-0.192383
792,-0.391602
793,-0.55957
794,-0.695312
795,-0.789062
796,-0.833984
797,-0.827148
798,-0.770508
799,-0.666016
800,-0.519531
801,-0.338867
802,-0.136719
803,0.0742188
804,0.291016
805,0.475586
806,0.62793
807,0.743164
808,0.813477
809,0.834961
810,0.802734
811,0.71875
812,0.588867
813,0.420898
814,0.224609
815,0.0175781
816,-0.193359
817,-0.391602
818,-0.558594
819,-0.692383
820,-0.788086
821,-0.834961
822,-0.829102
823,-0.769531
824,-0.664062
825,-0.519531
826,-0.34082
827,-0.137695
828,0.0742188
829,0.290039
830,0.475586
831,0.629883
832,0.745117
833,0.813477
834,0.832031
835,0.799805
836,0.716797
837,0.586914
838,0.416992
839,0.22168
840,0.0166016
841,-0.19043
842,-0.388672
843,-0.555664
844,-0.693359
845,-0.787109
846,-0.833008
847,-0.826172
848,-0.770508
849,-0.667969
850,-0.521484
851,-0.339844
852,-0.134766
853,0.0751953
854,0.289062
855,0.472656
856,0.628906
857,0.746094
858,0.816406
859,0.833008
860,0.798828
861,0.717773
862,0.588867
863,0.420898
864,0.224609
865,0.0175781
866,-0.193359
867,-0.390625
868,-0.558594
869,-0.692383
870,-0.787109
871,-0.834961
872,-0.829102
873,-0.770508
874,-0.664062
875,-0.516602
876,-0.336914
877,-0.135742
878,0.0722656
879,0.287109
880,0.474609
881,0.631836
882,0.746094
883,0.813477
884,0.831055
885,0.798828
886,0.71582
887,0.585938
888,0.416992
889,0.222656
890,0.0175781
891,-0.191406
892,-0.390625
893,-0.55957
894,-0.695312
895,-0.788086
896,-0.833008
897,-0.827148
898,-0.771484
899,-0.666992
900,-0.520508
901,-0.337891
902,-0.133789
903,0.0761719
904,0.290039
905,0.472656
906,0.626953
907,0.744141
908,0.814453
909,0.834961
910,0.799805
911,0.714844
912,0.584961
913,0.418945
914,0.224609
915,0.0185547
916,-0.193359
917,-0.391602
918,-0.557617
919,-0.692383
920,-0.787109
921,-0.834961
922,-0.829102
923,-0.771484
924,-0.664062
925,-0.515625
926,-0.337891
927,-0.135742
928,0.0732422
929,0.289062
930,0.474609
931,0.629883
932,0.745117
933,0.814453
934,0.832031
935,0.800781
936,0.716797
937,0.585938
938,0.417969
939,0.223633
940,0.0175781
941,-0.191406
942,-0.388672
943,-0.557617
944,-0.694336
945,-0.789062
946,-0.833008
947,-0.827148
948,-0.771484
949,-0.666016
950,-0.518555
951,-0.335938
952,-0.133789
953,0.0751953
954,0.289062
955,0.472656
956,0.629883
957,0.74707
958,0.816406
959,0.833984
960,0.798828
961,0.714844
962,0.586914
963,0.418945
964,0.225586
965,0.0205078
966,-0.19043
967,-0.391602
968,-0.560547
969,-0.694336
970,-0.788086
971,-0.833984
972,-0.830078
973,-0.772461
974,-0.666016
975,-0.516602
976,-0.334961
977,-0.135742
978,0.0732422
979,0.288086
980,0.476562
981,0.631836
982,0.746094
983,0.814453
984,0.833008
985,0.800781
986,0.716797
987,0.585938
988,0.416992
989,0.222656
990,0.0166016
991,-0.192383
992,-0.391602
993,-0.55957
994,-0.697266
995,-0.790039
996,-0.835938
997,-0.828125
998,-0.770508
999,-0.666016
1000,-0.519531
1001,-0.338867
1002,-0.135742
1003,0.0751953
1004,0.290039
1005,0.473633
1006,0.62793
1007,0.746094
1008,0.816406
1009,0.834961
1010,0.800781
1011,0.714844
1012,0.584961
1013,0.418945
1014,0.224609
1015,0.0185547
1016,-0.194336
1017,-0.393555
1018,-0.561523
1019,-0.693359
1020,-0.788086
1021,-0.834961
1022,-0.831055
1023,-0.771484
1024,-0.665039
1025,-0.518555
1026,-0.339844
1027,-0.138672
1028,0.0732422
1029,0.291016
1030,0.476562
1031,0.630859
1032,0.745117
1033,0.814453
1034,0.833984
1035,0.801758
1036,0.717773
1037,0.586914
1038,0.417969
1039,0.222656
1040,0.0175781
1041,-0.19043
1042,-0.389648
1043,-0.558594
1044,-0.695312
1045,-0.788086
1046,-0.833008
1047,-0.828125
1048,-0.773438
1049,-0.668945
1050,-0.520508
1051,-0.337891
1052,-0.134766
1053,0.0742188
1054,0.288086
1055,0.472656
1056,0.62793
1057,0.746094
1058,0.81543
1059,0.833984
1060,0.799805
1061,0.71582
1062,0.586914
1063,0.418945
1064,0.223633
1065,0.0175781
1066,-0.193359
1067,-0.392578
1068,-0.560547
1069,-0.694336
1070,-0.789062
1071,-0.835938
1072,-0.831055
1073,-0.772461
1074,-0.666016
1075,-0.516602
1076,-0.334961
1077,-0.134766
1078,0.0732422
1079,0.290039
1080,0.476562
1081,0.631836
1082,0.745117
1083,0.814453
1084,0.834961
1085,0.801758
1086,0.716797
1087,0.586914
1088,0.416992
1089,0.222656
1090,0.0175781
1091,-0.192383
1092,-0.391602
1093,-0.55957
1094,-0.695312
1095,-0.789062
1096,-0.834961
1097,-0.829102
1098,-0.772461
1099,-0.666016
1100,-0.518555
1101,-0.336914
1102,-0.135742
1103,0.0742188
1104,0.289062
1105,0.473633
1106,0.628906
1107,0.745117
1108,0.81543
1109,0.834961
1110,0.801758
1111,0.717773
1112,0.585938
1113,0.419922
1114,0.226562
1115,0.0195312
1116,-0.193359
1117,-0.392578
1118,-0.560547
1119,-0.694336
1120,-0.788086
1121,-0.836914
1122,-0.832031
1123,-0.772461
1124,-0.666016
1125,-0.517578
1126,-0.337891
1127,-0.135742
1128,0.0722656
1129,0.288086
1130,0.473633
1131,0.629883
1132,0.74707
1133,0.814453
1134,0.832031
1135,0.798828
1136,0.716797
1137,0.586914
1138,0.417969
1139,0.222656
1140,0.015625
1141,-0.192383
1142,-0.390625
1143,-0.55957
1144,-0.696289
1145,-0.791016
1146,-0.835938
1147,-0.828125
1148,-0.771484
1149,-0.667969
1150,-0.521484
1151,-0.339844
1152,-0.134766
1153,0.0751953
1154,0.291016
1155,0.473633
1156,0.628906
1157,0.74707
1158,0.817383
1159,0.834961
1160,0.799805
1161,0.716797
1162,0.586914
1163,0.417969
1164,0.22168
1165,0.015625
1166,-0.193359
1167,-0.391602
1168,-0.55957
1169,-0.694336
1170,-0.789062
1171,-0.836914
1172,-0.831055
1173,-0.772461
1174,-0.666016
1175,-0.517578
1176,-0.337891
1177,-0.136719
1178,0.0732422
1179,0.291016
1180,0.478516
1181,0.630859
1182,0.746094
1183,0.81543
1184,0.834961
1185,0.802734
1186,0.717773
1187,0.587891
1188,0.418945
1189,0.223633
1190,0.0175781
1191,-0.192383
1192,-0.392578
1193,-0.560547
1194,-0.696289
1195,-0.790039
1196,-0.834961
1197,-0.829102
1198,-0.773438
1199,-0.667969
1200,-0.521484
1201,-0.338867
1202,-0.134766
1203,0.0751953
1204,0.290039
1205,0.474609
1206,0.628906
1207,0.746094
1208,0.816406
1209,0.834961
1210,0.801758
1211,0.716797
1212,0.586914
1213,0.419922
1214,0.225586
1215,0.0185547
1216,-0.193359
1217,-0.392578
1218,-0.55957
1219,-0.694336
1220,-0.789062
1221,-0.835938
1222,-0.831055
1223,-0.771484
1224,-0.666016
1225,-0.519531
1226,-0.342773
1227,-0.138672
1228,0.0732422
1229,0.290039
1230,0.476562
1231,0.630859
1232,0.746094
1233,0.813477
1234,0.833008
1235,0.799805
1236,0.717773
1237,0.588867
1238,0.419922
1239,0.225586
1240,0.0175781
1241,-0.19043
1242,-0.389648
1243,-0.558594
1244,-0.696289
1245,-0.790039
1246,-0.834961
1247,-0.829102
1248,-0.773438
1249,-0.669922
1250,-0.523438
1251,-0.339844
1252,-0.134766
1253,0.0751953
1254,0.290039
1255,0.473633
1256,0.629883
1257,0.748047
1258,0.819336
1259,0.835938
1260,0.800781
1261,0.716797
1262,0.586914
1263,0.419922
1264,0.224609
1265,0.0185547
1266,-0.192383
1267,-0.391602
1268,-0.560547
1269,-0.695312
1270,-0.789062
1271,-0.835938
1272,-0.830078
1273,-0.771484
1274,-0.666016
1275,-0.516602
1276,-0.337891
1277,-0.136719
1278,0.0732422
1279,0.290039
1280,0.477539
1281,0.632812
1282,0.746094
1283,0.813477
1284,0.832031
1285,0.801758
1286,0.71875
1287,0.586914
1288,0.417969
1289,0.223633
1290,0.0175781
1291,-0.19043
1292,-0.389648
1293,-0.557617
1294,-0.695312
1295,-0.790039
1296,-0.835938
1297,-0.829102
1298,-0.773438
1299,-0.668945
1300,-0.520508
1301,-0.338867
1302,-0.135742
1303,0.0751953
1304,0.290039
1305,0.472656
1306,0.62793
1307,0.745117
1308,0.816406
1309,0.835938
1310,0.802734
1311,0.717773
1312,0.586914
1313,0.419922
1314,0.224609
1315,0.0175781
1316,-0.195312
1317,-0.393555
1318,-0.561523
1319,-0.695312
1320,-0.790039
1321,-0.835938
1322,-0.831055
1323,-0.771484
1324,-0.666016
1325,-0.519531
1326,-0.34082
1327,-0.139648
1328,0.0712891
1329,0.289062
1330,0.475586
1331,0.631836
1332,0.74707
1333,0.814453
1334,0.833008
1335,0.801758
1336,0.717773
1337,0.586914
1338,0.416992
1339,0.222656
1340,0.015625
1341,-0.192383
1342,-0.390625
1343,-0.55957
1344,-0.695312
1345,-0.790039
1346,-0.834961
1347,-0.828125
1348,-0.771484
1349,-0.667969
1350,-0.521484
1351,-0.337891
1352,-0.133789
1353,0.0761719
1354,0.290039
1355,0.474609
1356,0.630859
1357,0.746094
1358,0.816406
1359,0.834961
1360,0.801758
1361,0.716797
1362,0.585938
1363,0.418945
1364,0.223633
1365,0.0195312
1366,-0.191406
1367,-0.391602
1368,-0.560547
1369,-0.695312
1370,-0.789062
1371,-0.835938
1372,-0.830078
1373,-0.772461
1374,-0.666016
1375,-0.516602
1376,-0.335938
1377,-0.135742
1378,0.0732422
1379,0.291016
1380,0.477539
1381,0.631836
1382,0.745117
1383,0.814453
1384,0.834961
1385,0.802734
1386,0.71875
1387,0.587891
1388,0.417969
1389,0.223633
1390,0.0166016
1391,-0.192383
1392,-0.390625
1393,-0.55957
1394,-0.696289
1395,-0.789062
1396,-0.834961
1397,-0.829102
1398,-0.773438
1399,-0.666016
1400,-0.518555
1401,-0.337891
1402,-0.135742
1403,0.0751953
1404,0.291992
1405,0.475586
1406,0.629883
1407,0.746094
1408,0.816406
1409,0.835938
1410,0.801758
1411,0.716797
1412,0.586914
1413,0.418945
1414,0.226562
1415,0.0195312
1416,-0.192383
1417,-0.392578
1418,-0.561523
1419,-0.694336
1420,-0.789062
1421,-0.835938
1422,-0.832031
1423,-0.773438
1424,-0.666016
1425,-0.518555
1426,-0.337891
1427,-0.134766
1428,0.0751953
1429,0.291016
1430,0.476562
1431,0.630859
1432,0.746094
1433,0.81543
1434,0.833984
1435,0.800781
1436,0.716797
1437,0.585938
1438,0.417969
1439,0.223633
1440,0.0175781
1441,-0.191406
1442,-0.390625
1443,-0.55957
1444,-0.695312
1445,-0.790039
1446,-0.835938
1447,-0.829102
1448,-0.772461
1449,-0.666992
1450,-0.519531
1451,-0.336914
1452,-0.133789
1453,0.0761719
1454,0.291016
1455,0.474609
1456,0.629883
1457,0.748047
1458,0.818359
1459,0.835938
1460,0.800781
1461,0.717773
1462,0.586914
1463,0.417969
1464,0.223633
1465,0.0175781
1466,-0.194336
1467,-0.392578
1468,-0.561523
1469,-0.694336
1470,-0.791016
1471,-0.835938
1472,-0.831055
1473,-0.772461
1474,-0.666992
1475,-0.518555
1476,-0.336914
1477,-0.134766
1478,0.0742188
1479,0.291016
1480,0.477539
1481,0.631836
1482,0.746094
1483,0.814453
1484,0.833008
1485,0.800781
1486,0.717773
1487,0.587891
1488,0.417969
1489,0.223633
1490,0.0166016
1491,-0.192383
1492,-0.392578
1493,-0.55957
1494,-0.695312
1495,-0.788086
1496,-0.833984
1497,-0.829102
1498,-0.773438
1499,-0.666992
1500,-0.517578
1501,-0.335938
1502,-0.134766
1503,0.0742188
1504,0.290039
1505,0.473633
1506,0.629883
1507,0.74707
1508,0.817383
1509,0.835938
1510,0.801758
1511,0.71582
1512,0.584961
1513,0.416992
1514,0.22168
1515,0.0146484
1516,-0.195312
1517,-0.393555
1518,-0.560547
1519,-0.695312
1520,-0.790039
1521,-0.836914
1522,-0.831055
1523,-0.770508
1524,-0.664062
1525,-0.517578
1526,-0.336914
1527,-0.135742
1528,0.0742188
1529,0.291016
1530,0.476562
1531,0.632812
1532,0.746094
1533,0.81543
1534,0.832031
1535,0.799805
1536,0.716797
1537,0.586914
1538,0.416992
1539,0.22168
1540,0.0146484
1541,-0.194336
1542,-0.391602
1543,-0.560547
1544,-0.696289
1545,-0.789062
1546,-0.833984
1547,-0.829102
1548,-0.772461
1549,-0.667969
1550,-0.518555
1551,-0.334961
1552,-0.130859
1553,0.0791016
1554,0.292969
1555,0.477539
1556,0.630859
1557,0.746094
1558,0.81543
1559,0.834961
1560,0.801758
1561,0.71875
1562,0.588867
1563,0.419922
1564,0.224609
1565,0.0175781
1566,-0.193359
1567,-0.391602
1568,-0.55957
1569,-0.694336
1570,-0.789062
1571,-0.835938
1572,-0.831055
1573,-0.773438
1574,-0.666992
1575,-0.519531
1576,-0.337891
1577,-0.136719
1578,0.0732422
1579,0.290039
1580,0.475586
1581,0.630859
1582,0.74707
1583,0.81543
1584,0.833984
1585,0.801758
1586,0.717773
1587,0.586914
1588,0.417969
1589,0.222656
1590,0.0146484
1591,-0.193359
1592,-0.392578
1593,-0.560547
1594,-0.697266
1595,-0.789062
1596,-0.834961
1597,-0.828125
1598,-0.772461
1599,-0.667969
1600,-0.520508
1601,-0.338867
1602,-0.134766
1603,0.0742188
1604,0.290039
1605,0.474609
1606,0.629883
1607,0.746094
1608,0.816406
1609,0.834961
1610,0.801758
1611,0.717773
1612,0.586914
1613,0.419922
1614,0.223633
1615,0.0166016
1616,-0.195312
1617,-0.392578
1618,-0.55957
1619,-0.693359
1620,-0.789062
1621,-0.835938
1622,-0.831055
1623,-0.773438
1624,-0.666992
1625,-0.519531
1626,-0.338867
1627,-0.137695
1628,0.0722656
1629,0.289062
1630,0.475586
1631,0.631836
1632,0.748047
1633,0.816406
1634,0.834961
1635,0.800781
1636,0.716797
1637,0.585938
1638,0.416016
1639,0.220703
1640,0.015625
1641,-0.193359
1642,-0.391602
1643,-0.55957
1644,-0.695312
1645,-0.789062
1646,-0.834961
1647,-0.828125
1648,-0.771484
1649,-0.666016
1650,-0.519531
1651,-0.336914
1652,-0.134766
1653,0.0761719
1654,0.291992
1655,0.475586
1656,0.629883
1657,0.746094
1658,0.816406
1659,0.833984
1660,0.799805
1661,0.71582
1662,0.586914
1663,0.418945
1664,0.225586
1665,0.0205078
1666,-0.19043
1667,-0.390625
1668,-0.55957
1669,-0.694336
1670,-0.789062
1671,-0.834961
1672,-0.830078
1673,-0.771484
1674,-0.665039
1675,-0.518555
1676,-0.338867
1677,-0.137695
1678,0.0732422
1679,0.291016
1680,0.478516
1681,0.632812
1682,0.746094
1683,0.814453
1684,0.833008
1685,0.799805
1686,0.717773
1687,0.586914
1688,0.416992
1689,0.22168
1690,0.015625
1691,-0.194336
1692,-0.393555
1693,-0.560547
1694,-0.696289
1695,-0.788086
1696,-0.833984
1697,-0.829102
1698,-0.772461
1699,-0.667969
1700,-0.518555
1701,-0.336914
1702,-0.133789
1703,0.0751953
1704,0.291016
1705,0.473633
1706,0.629883
1707,0.74707
1708,0.816406
1709,0.833984
1710,0.799805
1711,0.714844
1712,0.585938
1713,0.417969
1714,0.223633
1715,0.0166016
1716,-0.195312
1717,-0.392578
1718,-0.560547
1719,-0.694336
1720,-0.789062
1721,-0.835938
1722,-0.831055
1723,-0.772461
1724,-0.666992
1725,-0.519531
1726,-0.339844
1727,-0.136719
1728,0.0751953
1729,0.291016
1730,0.475586
1731,0.629883
1732,0.746094
1733,0.814453
1734,0.833008
1735,0.799805
1736,0.716797
1737,0.585938
1738,0.416992
1739,0.22168
1740,0.015625
1741,-0.192383
1742,-0.390625
1743,-0.558594
1744,-0.696289
1745,-0.791016
1746,-0.835938
1747,-0.828125
1748,-0.770508
