INDEX,ADC_DATA
392,-0.0742188
393,-0.0210443
394,0.0324936
395,0.0861487
396,0.139648
397,0.193227
398,0.245689
399,0.296621
400,0.345703
401,0.392146
402,0.436745
403,0.479533
404,0.520508
405,0.559717
406,0.596954
407,0.632105
408,0.665039
409,0.695812
410,0.723938
411,0.749218
412,0.771484
413,0.79055
414,0.806389
415,0.818931
416,0.828125
417,0.833888
418,0.836288
419,0.835338
420,0.831055
421,0.823533
422,0.812698
423,0.798585
424,0.78125
425,0.76064
426,0.737076
427,0.710698
428,0.681641
429,0.650096
430,0.616074
431,0.579677
432,0.541016
433,0.500392
434,0.457634
435,0.412853
436,0.366211
437,0.317253
438,0.267326
439,0.216819
440,0.166016
441,0.116215
442,0.0656738
443,0.0142403
444,-0.0380859
445,-0.0923705
446,-0.146324
447,-0.19935
448,-0.250977
449,-0.300191
450,-0.347862
451,-0.393972
452,-0.438477
453,-0.481506
454,-0.522636
455,-0.561721
456,-0.598633
457,-0.633079
458,-0.665268
459,-0.695151
460,-0.722656
461,-0.747871
462,-0.770378
463,-0.790016
464,-0.806641
465,-0.820146
466,-0.830399
467,-0.837312
468,-0.84082
469,-0.840932
470,-0.837547
471,-0.830663
472,-0.820312
473,-0.806312
474,-0.789169
475,-0.76905
476,-0.746094
477,-0.720654
478,-0.692444
479,-0.66151
480,-0.62793
481,-0.591658
482,-0.553078
483,-0.512373
484,-0.469727
485,-0.425281
486,-0.379265
487,-0.331851
488,-0.283203
489,-0.233604
490,-0.182976
491,-0.131431
492,-0.0791016
493,-0.0263548
494,0.0269928
495,0.0807772
496,0.134766
497,0.189458
498,0.243179
499,0.2954
500,0.345703
501,0.393221
502,0.43869
503,0.482103
504,0.523438
505,0.562654
506,0.599701
507,0.634508
508,0.666992
509,0.697204
510,0.724785
511,0.749588
512,0.771484
513,0.7903
514,0.806053
515,0.818681
516,0.828125
517,0.834479
518,0.837448
519,0.836967
520,0.833008
521,0.82535
522,0.814423
523,0.800341
524,0.783203
525,0.763294
526,0.740356
527,0.71442
528,0.685547
529,0.653694
530,0.619202
531,0.582237
532,0.542969
533,0.501647
534,0.458305
535,0.413101
536,0.366211
537,0.317549
538,0.267792
539,0.217207
540,0.166016
541,0.114994
542,0.0632935
543,0.0109291
544,-0.0419922
545,-0.0960398
546,-0.149673
547,-0.202424
548,-0.253906
549,-0.303435
550,-0.351418
551,-0.397765
552,-0.442383
553,-0.485225
554,-0.526108
555,-0.564921
556,-0.601562
557,-0.635836
558,-0.667816
559,-0.697435
560,-0.724609
561,-0.749406
562,-0.771439
563,-0.790559
564,-0.806641
565,-0.819564
566,-0.829277
567,-0.835723
568,-0.838867
569,-0.838608
570,-0.835083
571,-0.828323
572,-0.818359
573,-0.805355
574,-0.789124
575,-0.76968
576,-0.74707
577,-0.72122
578,-0.692482
579,-0.661009
580,-0.626953
581,-0.590577
582,-0.551834
583,-0.51085
584,-0.467773
585,-0.422576
586,-0.375778
587,-0.327621
588,-0.27832
589,-0.228239
590,-0.177277
591,-0.125563
592,-0.0732422
593,-0.0206256
594,0.0323563
595,0.0855298
596,0.138672
597,0.192194
598,0.244659
599,0.295618
600,0.344727
601,0.391098
602,0.435661
603,0.478469
604,0.519531
605,0.558931
606,0.596405
607,0.631823
608,0.665039
609,0.696095
610,0.724487
611,0.750004
612,0.772461
613,0.791773
614,0.807709
615,0.820169
616,0.829102
617,0.834164
618,0.835938
619,0.834545
620,0.830078
621,0.822865
622,0.8125
623,0.798954
624,0.782227
625,0.762215
626,0.739197
627,0.71328
628,0.68457
629,0.653259
630,0.619316
631,0.582839
632,0.543945
633,0.502852
634,0.459579
635,0.41429
636,0.367188
637,0.317894
638,0.267693
639,0.216972
640,0.166016
641,0.11604
642,0.0654373
643,0.0140653
644,-0.0380859
645,-0.0918102
646,-0.145355
647,-0.198225
648,-0.25
649,-0.300103
650,-0.348648
651,-0.395471
652,-0.44043
653,-0.483274
654,-0.524124
655,-0.562924
656,-0.599609
657,-0.63409
658,-0.666313
659,-0.696193
660,-0.723633
661,-0.748673
662,-0.77095
663,-0.790315
664,-0.806641
665,-0.819742
666,-0.829674
667,-0.836389
668,-0.839844
669,-0.840181
670,-0.837067
671,-0.830446
672,-0.820312
673,-0.806453
674,-0.78936
675,-0.769191
676,-0.746094
677,-0.720253
678,-0.691711
679,-0.660576
680,-0.626953
681,-0.591084
682,-0.552856
683,-0.512363
684,-0.469727
685,-0.424848
686,-0.378319
687,-0.330381
688,-0.28125
689,-0.231315
690,-0.180412
691,-0.128654
692,-0.0761719
693,-0.0233169
694,0.0300674
695,0.0838151
696,0.137695
697,0.192197
698,0.245682
699,0.297635
700,0.347656
701,0.394842
702,0.440025
703,0.483221
704,0.524414
705,0.563683
706,0.600769
707,0.635567
708,0.667969
709,0.697902
710,0.725204
711,0.749766
712,0.771484
713,0.790263
714,0.806015
715,0.81866
716,0.828125
717,0.834479
718,0.837448
719,0.836967
720,0.833008
721,0.825366
722,0.814445
723,0.800357
724,0.783203
725,0.763206
726,0.740227
727,0.714317
728,0.685547
729,0.653973
730,0.619759
731,0.583035
732,0.543945
733,0.502677
734,0.459343
735,0.414115
736,0.367188
737,0.318437
738,0.268639
739,0.21808
740,0.166992
741,0.116233
742,0.0648041
743,0.0126867
744,-0.0400391
745,-0.0939784
746,-0.147575
747,-0.200363
748,-0.251953
749,-0.301706
750,-0.349937
751,-0.396539
752,-0.441406
753,-0.484354
754,-0.525421
755,-0.564524
756,-0.601562
757,-0.636607
758,-0.669228
759,-0.699259
760,-0.726562
761,-0.750875
762,-0.772354
763,-0.790959
764,-0.806641
765,-0.819491
766,-0.829201
767,-0.83568
768,-0.838867
769,-0.838608
770,-0.835083
771,-0.828323
772,-0.818359
773,-0.805355
774,-0.789124
775,-0.76968
776,-0.74707
777,-0.721254
778,-0.692528
779,-0.661043
780,-0.626953
781,-0.590401
782,-0.551575
783,-0.510643
784,-0.467773
785,-0.423117
786,-0.376869
787,-0.329199
788,-0.280273
789,-0.23032
790,-0.17939
791,-0.127629
792,-0.0751953
793,-0.0224762
794,0.0307007
795,0.0841675
796,0.137695
797,0.191795
798,0.244812
799,0.296242
800,0.345703
801,0.392219
802,0.436821
803,0.479576
804,0.520508
805,0.559734
806,0.596977
807,0.632122
808,0.665039
809,0.695707
810,0.723785
811,0.749098
812,0.771484
813,0.790934
814,0.807098
815,0.819849
816,0.829102
817,0.834551
818,0.836639
819,0.835451
820,0.831055
821,0.82367
822,0.813065
823,0.799241
824,0.782227
825,0.762004
826,0.738754
827,0.712581
828,0.683594
829,0.651912
830,0.617661
831,0.580974
832,0.541992
833,0.500948
834,0.457863
835,0.41289
836,0.366211
837,0.3176
838,0.267998
839,0.217716
840,0.166992
841,0.116811
842,0.0659332
843,0.014287
844,-0.0380859
845,-0.0918469
846,-0.145393
847,-0.198246
848,-0.25
849,-0.30012
850,-0.348671
851,-0.395487
852,-0.44043
853,-0.483185
854,-0.523994
855,-0.562821
856,-0.599609
857,-0.634369
858,-0.66687
859,-0.696991
860,-0.724609
861,-0.749687
862,-0.771965
863,-0.791313
864,-0.807617
865,-0.820718
866,-0.83065
867,-0.837366
868,-0.84082
869,-0.841158
870,-0.838043
871,-0.831423
872,-0.821289
873,-0.80743
874,-0.790337
875,-0.770168
876,-0.74707
877,-0.72128
878,-0.692757
879,-0.661602
880,-0.62793
881,-0.591795
882,-0.553444
883,-0.51303
884,-0.470703
885,-0.426661
886,-0.380966
887,-0.333751
888,-0.285156
889,-0.235298
890,-0.184387
891,-0.132591
892,-0.0800781
893,-0.0273662
894,0.0259476
895,0.0797353
896,0.133789
897,0.188672
898,0.24263
899,0.295117
900,0.345703
901,0.393537
902,0.439285
903,0.482923
904,0.524414
905,0.563668
906,0.600716
907,0.635506
908,0.667969
909,0.698181
910,0.725761
911,0.750564
912,0.772461
913,0.791276
914,0.80703
915,0.819658
916,0.829102
917,0.835456
918,0.838425
919,0.837943
920,0.833984
921,0.826343
922,0.815422
923,0.801334
924,0.78418
925,0.764183
926,0.741203
927,0.715293
928,0.686523
929,0.654933
930,0.620712
931,0.583995
932,0.544922
933,0.503742
934,0.460449
935,0.415195
936,0.368164
937,0.319118
938,0.269035
939,0.218242
940,0.166992
941,0.116284
942,0.0648956
943,0.0127687
944,-0.0400391
945,-0.0942407
946,-0.148109
947,-0.201144
948,-0.25293
949,-0.302807
950,-0.351082
951,-0.397641
952,-0.442383
953,-0.485068
954,-0.525864
955,-0.564719
956,-0.601562
957,-0.636482
958,-0.66906
959,-0.699134
960,-0.726562
961,-0.751137
962,-0.772888
963,-0.79174
964,-0.807617
965,-0.820592
966,-0.830345
967,-0.836782
968,-0.839844
969,-0.839322
970,-0.835526
971,-0.828519
972,-0.818359
973,-0.80523
974,-0.788956
975,-0.769555
976,-0.74707
977,-0.721499
978,-0.693039
979,-0.661807
980,-0.62793
981,-0.59159
982,-0.552849
983,-0.511848
984,-0.46875
985,-0.423536
986,-0.376732
987,-0.32858
988,-0.279297
989,-0.22927
990,-0.178337
991,-0.126609
992,-0.0742188
993,-0.0214829
994,0.0317001
995,0.0851607
996,0.138672
997,0.192667
998,0.245636
999,0.297098
1000,0.34668
1001,0.393529
1002,0.438438
1003,0.48142
1004,0.522461
1005,0.561604
1006,0.598648
1007,0.633489
1008,0.666016
1009,0.696211
1010,0.723785
1011,0.748594
1012,0.770508
1013,0.789445
1014,0.805252
1015,0.817842
1016,0.827148
1017,0.833031
1018,0.835632
1019,0.834969
1020,0.831055
1021,0.824039
1022,0.813721
1023,0.800098
1024,0.783203
1025,0.762896
1026,0.739594
1027,0.713442
1028,0.68457
1029,0.653327
1030,0.619431
1031,0.582938
1032,0.543945
1033,0.502485
1034,0.458893
1035,0.413389
1036,0.366211
1037,0.317159
1038,0.267235
1039,0.216772
1040,0.166016
1041,0.116093
1042,0.0654984
1043,0.0141034
1044,-0.0380859
1045,-0.0919151
1046,-0.145508
1047,-0.198345
1048,-0.25
1049,-0.299736
1050,-0.347961
1051,-0.394569
1052,-0.439453
1053,-0.482556
1054,-0.523689
1055,-0.562741
1056,-0.599609
1057,-0.634038
1058,-0.666222
1059,-0.696111
1060,-0.723633
1061,-0.748936
1062,-0.771484
1063,-0.791096
1064,-0.807617
1065,-0.82086
1066,-0.830841
1067,-0.837507
1068,-0.84082
1069,-0.840791
1070,-0.837357
1071,-0.830522
1072,-0.820312
1073,-0.806695
1074,-0.789879
1075,-0.769968
1076,-0.74707
1077,-0.721266
1078,-0.692726
1079,-0.661574
1080,-0.62793
1081,-0.592077
1082,-0.553856
1083,-0.513357
1084,-0.470703
1085,-0.42577
1086,-0.379211
1087,-0.331287
1088,-0.282227
1089,-0.232394
1090,-0.181686
1091,-0.130221
1092,-0.078125
1093,-0.0258479
1094,0.0269852
1095,0.0802617
1096,0.133789
1097,0.188179
1098,0.241638
1099,0.293633
1100,0.34375
1101,0.390983
1102,0.436333
1103,0.479835
1104,0.521484
1105,0.56145
1106,0.599289
1107,0.634845
1108,0.667969
1109,0.698536
1110,0.726387
1111,0.751393
1112,0.773438
1113,0.792483
1114,0.808327
1115,0.820879
1116,0.830078
1117,0.83577
1118,0.838135
1119,0.837204
1120,0.833008
1121,0.82566
1122,0.815056
1123,0.801216
1124,0.78418
1125,0.763924
1126,0.740662
1127,0.7145
1128,0.685547
1129,0.654041
1130,0.619873
1131,0.583134
1132,0.543945
1133,0.50231
1134,0.458656
1135,0.413214
1136,0.366211
1137,0.317703
1138,0.268181
1139,0.21788
1140,0.166992
1141,0.11627
1142,0.0648422
1143,0.0127082
1144,-0.0400391
1145,-0.0939617
1146,-0.147552
1147,-0.200346
1148,-0.251953
1149,-0.301794
1150,-0.350067
1151,-0.396643
1152,-0.441406
1153,-0.484092
1154,-0.524887
1155,-0.563743
1156,-0.600586
1157,-0.635505
1158,-0.668083
1159,-0.698158
1160,-0.725586
1161,-0.750177
1162,-0.771935
1163,-0.790781
1164,-0.806641
1165,-0.819544
1166,-0.829262
1167,-0.835719
1168,-0.838867
1169,-0.838536
1170,-0.834976
1171,-0.828237
1172,-0.818359
1173,-0.805546
1174,-0.789551
1175,-0.770374
1176,-0.748047
1177,-0.722529
1178,-0.694077
1179,-0.662822
1180,-0.628906
1181,-0.592479
1182,-0.553696
1183,-0.512721
1184,-0.469727
1185,-0.424791
1186,-0.378265
1187,-0.330355
1188,-0.28125
1189,-0.23126
1190,-0.180328
1191,-0.128584
1192,-0.0761719
1193,-0.0234027
1194,0.0297928
1195,0.083241
1196,0.136719
1197,0.190537
1198,0.243423
1199,0.294938
1200,0.344727
1201,0.392118
1202,0.437576
1203,0.481046
1204,0.522461
1205,0.561749
1206,0.598831
1207,0.633618
1208,0.666016
1209,0.696037
1210,0.723381
1211,0.747917
1212,0.769531
1213,0.788115
1214,0.803619
1215,0.815992
1216,0.825195
1217,0.831072
1218,0.833832
1219,0.833498
1220,0.830078
1221,0.823815
1222,0.814278
1223,0.8014
1224,0.785156
1225,0.765398
1226,0.742455
1227,0.716447
1228,0.6875
1229,0.65579
1230,0.621368
1231,0.584364
1232,0.544922
1233,0.503286
1234,0.459496
1235,0.413732
1236,0.366211
1237,0.316581
1238,0.266106
1239,0.215171
1240,0.164062
1241,0.113995
1242,0.0633621
1243,0.0120206
1244,-0.0400391
1245,-0.0936608
1246,-0.147011
1247,-0.199587
1248,-0.250977
1249,-0.300452
1250,-0.348427
1251,-0.394797
1252,-0.439453
1253,-0.482433
1254,-0.523376
1255,-0.562145
1256,-0.598633
1257,-0.632379
1258,-0.663963
1259,-0.693414
1260,-0.720703
1261,-0.746262
1262,-0.769104
1263,-0.788971
1264,-0.805664
1265,-0.818679
1266,-0.828537
1267,-0.835265
1268,-0.838867
1269,-0.839674
1270,-0.837074
1271,-0.830962
1272,-0.821289
1273,-0.807765
1274,-0.790947
1275,-0.770992
1276,-0.748047
1277,-0.722348
1278,-0.693855
1279,-0.662671
1280,-0.628906
1281,-0.592669
1282,-0.554123
1283,-0.513415
1284,-0.470703
1285,-0.426067
1286,-0.379814
1287,-0.332134
1288,-0.283203
1289,-0.233305
1290,-0.182404
1291,-0.130629
1292,-0.078125
1293,-0.0252199
1294,0.028183
1295,0.081912
1296,0.135742
1297,0.189996
1298,0.243362
1299,0.295388
1300,0.345703
1301,0.393654
1302,0.439636
1303,0.483574
1304,0.525391
1305,0.564927
1306,0.602242
1307,0.637269
1308,0.669922
1309,0.700314
1310,0.727966
1311,0.752712
1312,0.774414
1313,0.792848
1314,0.808128
1315,0.820222
1316,0.829102
1317,0.834858
1318,0.83728
1319,0.836338
1320,0.832031
1321,0.824123
1322,0.81311
1323,0.799114
1324,0.782227
1325,0.762876
1326,0.740494
1327,0.715039
1328,0.686523
1329,0.654711
1330,0.620209
1331,0.583223
1332,0.543945
1333,0.502817
1334,0.459564
1335,0.414301
1336,0.367188
1337,0.317879
1338,0.267525
1339,0.216485
1340,0.165039
1341,0.114206
1342,0.0627747
1343,0.0106907
1344,-0.0419922
1345,-0.0958982
1346,-0.149483
1347,-0.202282
1348,-0.253906
1349,-0.303835
1350,-0.35215
1351,-0.398699
1352,-0.443359
1353,-0.485766
1354,-0.526283
1355,-0.564898
1356,-0.601562
1357,-0.636462
1358,-0.669044
1359,-0.69913
1360,-0.726562
1361,-0.751065
1362,-0.772781
1363,-0.791654
1364,-0.807617
1365,-0.820766
1366,-0.83075
1367,-0.83746
1368,-0.84082
1369,-0.840686
1370,-0.837204
1371,-0.830401
1372,-0.820312
1373,-0.807013
1374,-0.790497
1375,-0.770819
1376,-0.748047
1377,-0.722249
1378,-0.69355
1379,-0.662068
1380,-0.62793
1381,-0.591291
1382,-0.552277
1383,-0.511045
1384,-0.467773
1385,-0.422451
1386,-0.37561
1387,-0.327496
1388,-0.27832
1389,-0.228501
1390,-0.177811
1391,-0.126344
1392,-0.0742188
1393,-0.0217271
1394,0.0312119
1395,0.0844283
1396,0.137695
1397,0.191513
1398,0.244263
1399,0.295456
1400,0.344727
1401,0.391046
1402,0.43557
1403,0.478387
1404,0.519531
1405,0.559194
1406,0.596939
1407,0.632604
1408,0.666016
1409,0.697213
1410,0.725655
1411,0.751122
1412,0.773438
1413,0.792366
1414,0.807976
1415,0.820228
1416,0.829102
1417,0.834494
1418,0.836586
1419,0.835425
1420,0.831055
1421,0.823582
1422,0.812935
1423,0.799138
1424,0.782227
1425,0.762283
1426,0.739311
1427,0.713378
1428,0.68457
1429,0.652908
1430,0.618652
1431,0.581955
1432,0.542969
1433,0.502013
1434,0.458969
1435,0.41397
1436,0.367188
1437,0.318281
1438,0.268394
1439,0.217878
1440,0.166992
1441,0.116862
1442,0.0660248
1443,0.014369
1444,-0.0380859
1445,-0.0921426
1446,-0.145973
1447,-0.199061
1448,-0.250977
1449,-0.301012
1450,-0.34951
1451,-0.396348
1452,-0.441406
1453,-0.484617
1454,-0.525787
1455,-0.564802
1456,-0.601562
1457,-0.635784
1458,-0.667725
1459,-0.697353
1460,-0.724609
1461,-0.749701
1462,-0.772018
1463,-0.791373
1464,-0.807617
1465,-0.820456
1466,-0.830116
1467,-0.836585
1468,-0.839844
1469,-0.840056
1470,-0.836899
1471,-0.830321
1472,-0.820312
1473,-0.806732
1474,-0.789917
1475,-0.769989
1476,-0.74707
1477,-0.7213
1478,-0.692772
1479,-0.661607
1480,-0.62793
1481,-0.5919
1482,-0.553596
1483,-0.51315
1484,-0.470703
1485,-0.426311
1486,-0.380302
1487,-0.332866
1488,-0.28418
1489,-0.234492
1490,-0.183823
1491,-0.132304
1492,-0.0800781
1493,-0.0275936
1494,0.0254822
1495,0.0790195
1496,0.132812
1497,0.18743
1498,0.241127
1499,0.293372
1500,0.34375
1501,0.391282
1502,0.436905
1503,0.480638
1504,0.522461
1505,0.562535
1506,0.60041
1507,0.63593
1508,0.668945
1509,0.699322
1510,0.726936
1511,0.751675
1512,0.773438
1513,0.792167
1514,0.807732
1515,0.82006
1516,0.829102
1517,0.834773
1518,0.837143
1519,0.836223
1520,0.832031
1521,0.824595
1522,0.81395
1523,0.800136
1524,0.783203
1525,0.763226
1526,0.740242
1527,0.714322
1528,0.685547
1529,0.654061
1530,0.619888
1531,0.583138
1532,0.543945
1533,0.502398
1534,0.458786
1535,0.413318
1536,0.366211
1537,0.317424
1538,0.267624
1539,0.217082
1540,0.166016
1541,0.11529
1542,0.0638733
1543,0.0117435
1544,-0.0410156
1545,-0.0951314
1546,-0.148811
1547,-0.201546
1548,-0.25293
1549,-0.302141
1550,-0.349823
1551,-0.395937
1552,-0.44043
1553,-0.483249
1554,-0.524284
1555,-0.563434
1556,-0.600586
1557,-0.635733
1558,-0.668549
1559,-0.698874
1560,-0.726562
1561,-0.751436
1562,-0.77346
1563,-0.792543
1564,-0.808594
1565,-0.821694
1566,-0.83149
1567,-0.837883
1568,-0.84082
1569,-0.840003
1570,-0.835922
1571,-0.828681
1572,-0.818359
1573,-0.805298
1574,-0.78907
1575,-0.769654
1576,-0.74707
1577,-0.721132
1578,-0.692352
1579,-0.660906
1580,-0.626953
1581,-0.590856
1582,-0.552391
1583,-0.511648
1584,-0.46875
1585,-0.423573
1586,-0.37677
1587,-0.328602
1588,-0.279297
1589,-0.229254
1590,-0.178314
1591,-0.126593
1592,-0.0742188
1593,-0.0215878
1594,0.0315475
1595,0.0850406
1596,0.138672
1597,0.193051
1598,0.246346
1599,0.298016
1600,0.347656
1601,0.394159
1602,0.438744
1603,0.4815
1604,0.522461
1605,0.561935
1606,0.599297
1607,0.634368
1608,0.666992
1609,0.696945
1610,0.724243
1611,0.748795
1612,0.770508
1613,0.789425
1614,0.805237
1615,0.817837
1616,0.827148
1617,0.832959
1618,0.835526
1619,0.834882
1620,0.831055
1621,0.824214
1622,0.814125
1623,0.800776
1624,0.78418
1625,0.764276
1626,0.741295
1627,0.715341
1628,0.686523
1629,0.655021
1630,0.620842
1631,0.584098
1632,0.544922
1633,0.503497
1634,0.459938
1635,0.414431
1636,0.367188
1637,0.317945
1638,0.267784
1639,0.217054
1640,0.166016
1641,0.115811
1642,0.064949
1643,0.0133176
1644,-0.0390625
1645,-0.0930882
1646,-0.146759
1647,-0.199533
1648,-0.250977
1649,-0.30026
1650,-0.347977
1651,-0.394071
1652,-0.438477
1653,-0.481172
1654,-0.521996
1655,-0.560853
1656,-0.597656
1657,-0.632168
1658,-0.664551
1659,-0.694744
1660,-0.722656
1661,-0.748449
1662,-0.771507
1663,-0.791616
1664,-0.808594
1665,-0.82226
1666,-0.832558
1667,-0.839411
1668,-0.842773
1669,-0.84259
1670,-0.838921
1671,-0.831802
1672,-0.821289
1673,-0.80734
1674,-0.790237
1675,-0.770108
1676,-0.74707
1677,-0.721334
1678,-0.692841
1679,-0.661673
1680,-0.62793
1681,-0.59171
1682,-0.553169
1683,-0.512455
1684,-0.469727
1685,-0.425019
1686,-0.378731
1687,-0.33107
1688,-0.282227
1689,-0.232502
1690,-0.181831
1691,-0.13033
1692,-0.078125
1693,-0.0256238
1694,0.0274582
1695,0.0809894
1696,0.134766
1697,0.189261
1698,0.242905
1699,0.295188
1700,0.345703
1701,0.393674
1702,0.439651
1703,0.483579
1704,0.525391
1705,0.565015
1706,0.602371
1707,0.637372
1708,0.669922
1709,0.700051
1710,0.727432
1711,0.751931
1712,0.773438
1713,0.791763
1714,0.807007
1715,0.819138
1716,0.828125
1717,0.834039
1718,0.836685
1719,0.836022
1720,0.832031
1721,0.824632
1722,0.813988
1723,0.800157
1724,0.783203
1725,0.763226
1726,0.740242
1727,0.714322
1728,0.685547
1729,0.654028
1730,0.619843
1731,0.583105
1732,0.543945
1733,0.502592
1734,0.459068
1735,0.413541
1736,0.366211
1737,0.316794
1738,0.266403
1739,0.2154
1740,0.164062
1741,0.11342
1742,0.0622253
1743,0.0104084
1744,-0.0419922
1745,-0.0955992
1746,-0.148911
